"name","edition","proddate","idno","cntry","c2weight","w6itq1","w6itq2","w6itq3","w6itq4","w6itq5","w6itq6","w6itq7","w6itq8","w6itq9","w6itq10","w6itq11","w6itq12","w6itq13","w6itq14","w6itq15","w6itq16","w6itq17","w6itq18","w6itq19","w6itq20","w6itq21","w6itq22","w6itq23","w6itq24","w6itq25","w6itq26","w6itq27","w6itq28","w6itq29","w6itq30","w6itq31","w6itq32","w6itq33","w6itq34","w6itq35","w6itq36","w6itq37","w6itq38","w6itq39","w6itq40","w6itq41","w6itq42","w6itq43","w6itq44","w6itq45","w6itq46","w6itq47","w6itq48","w6itq49","w6itq50","w6itq51","w6itq52","w6itq53_1","w6itq53_2","w6itq53_3","w6itq53_4","w6itq53_5","w6itq53_6","w6itq54","w6itq55","survlng","inwds","inwde","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","mode","region"
"CRON2W6_IT_e01","1.0","11.07.2023",17169,"IT",0.72305983,4,1,7,7,1,4,1,7,6,5,4,2,2,1,3,5,3,4,2,1,1,1,2,3,2,3,3,2,1,1,3,3,2,2,2,2,1,8,5,2,5,2,1,8,8,6,5,10,10,8,8,2,1,3,4,3,1,4,2,1,"ITA",2023-03-01 17:49:30,2023-03-10 14:46:09,766599,"w6itq55",100,1,"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0",2,2,46,18,7,5,1,2,8,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",17182,"IT",1.6863501,6,4,7,7,1,3,3,1,1,1,3,3,1,1,3,2,2,2,2,2,2,1,1,4,2,4,2,1,1,3,3,2,2,2,2,2,2,0,1,2,5,3,3,5,4,5,10,10,10,10,10,2,3,1,5,1,1,5,1,1,"ITA",2023-03-01 16:01:30,2023-03-04 07:19:13,227863,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,55,13,4,5,8,1,88,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",17245,"IT",2.4165792,8,6,3,7,7,7,7,1,6,3,3,2,2,1,4,3,3,2,2,3,3,2,1,2,1,3,3,1,3,2,1,3,3,3,3,5,4,5,5,3,5,4,5,6,6,6,10,7,7,6,8,3,1,1,5,1,1,5,3,2,"ITA",2023-03-02 11:09:35,2023-03-02 11:17:19,464,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,2,32,8,2,5,1,2,6,2,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",17347,"IT",0.5761058,6,8,5,4,2,3,1,5,6,4,4,2,1,1,3,1,3,2,1,3,4,2,2,3,3,4,4,2,1,2,4,3,1,2,2,2,1,8,6,4,5,4,7,7,5,8,7,6,5,9,7,2,2,1,2,2,1,4,3,2,"ITA",2023-02-22 20:23:38,2023-02-22 20:54:22,1844,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,41,18,6,5,1,2,10,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",17552,"IT",0.40493992,4,1,5,6,1,1,1,4,4,4,4,1,1,1,3,5,1,1,1,1,4,3,1,4,4,4,4,3,1,2,4,3,2,2,3,2,3,9,9,3,2,4,8,8,6,6,6,8,8,8,10,2,2,2,5,2,1,5,3,1,"ITA",2023-03-01 16:06:39,2023-03-08 11:42:58,588979,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,61,17,6,5,1,1,77,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",17653,"IT",0.3896251,6,1,8,8,2,3,4,6,7,7,4,1,1,1,3,1,2,2,1,4,5,2,2,2,3,4,2,1,1,1,2,2,3,2,2,2,2,9,3,3,5,3,8,7,6,4,5,8,8,8,9,2,4,3,4,3,4,5,3,1,"ITA",2023-02-23 21:04:12,2023-02-23 21:19:21,909,"w6itq55",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",1,2,27,17,6,5,2,2,5,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",17691,"IT",0.87581366,1,66,99,99,99,99,99,99,99,99,9,6,6,6,6,6,9,9,9,66,66,66,66,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,9,9,9,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,"ITA",2023-03-01 16:02:30,2023-03-01 16:18:43,973,"w6itq1",2,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,60,6,2,5,1,3,3,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",17738,"IT",0.45410836,9,66,5,8,4,4,5,6,6,7,4,2,1,1,4,5,1,1,1,3,5,3,2,3,3,4,4,2,1,1,2,2,2,2,2,2,2,10,3,2,5,3,5,5,8,5,3,10,10,10,10,3,9,5,5,5,5,5,2,1,"ITA",2023-02-24 21:08:42,2023-02-24 21:17:47,545,"w6itq55",98,1,"Mozilla/5.0 (Linux; Android 13; SM-N770F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,64,20,6,5,6,1,77,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",18026,"IT",0.48139548,6,8,8,8,5,5,5,5,4,4,4,2,2,2,2,3,3,3,3,3,3,3,3,2,3,2,2,1,1,1,3,3,3,3,3,2,3,3,4,3,3,3,4,5,5,6,6,4,7,4,6,3,3,2,2,3,2,3,1,2,"ITA",2023-02-20 13:45:53,2023-02-20 13:49:50,237,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,2,32,18,7,5,1,1,88,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",18032,"IT",0.6647561,4,3,99,99,1,99,99,99,99,99,4,3,3,4,9,1,3,3,3,3,3,3,4,3,3,1,1,1,1,1,3,2,3,99,3,2,2,99,99,2,5,5,10,99,5,5,7,10,10,10,10,2,1,1,5,1,1,5,2,9,"ITA",2023-02-23 18:43:24,2023-02-23 18:55:24,720,"w6itq54",76,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,55,13,4,5,1,2,3,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",18237,"IT",2.9161348,1,2,3,3,1,1,1,6,6,6,2,1,1,1,3,9,2,2,1,5,5,3,1,4,4,4,4,1,1,1,3,4,1,1,1,1,1,8,0,1,5,5,8,10,8,10,10,10,10,8,10,2,9,9,9,9,9,5,2,1,"ITA",2023-02-22 11:36:54,2023-02-22 11:59:23,1349,"w6itq55",90,1,"Mozilla/5.0 (Linux; Android 9; POT-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,77,8,2,2,6,2,88,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",18359,"IT",0.52300376,1,2,6,6,6,6,5,2,1,1,4,2,1,1,3,1,2,2,2,4,4,3,2,4,3,4,4,1,1,1,3,3,2,2,4,2,2,10,8,2,5,3,8,7,5,5,9,8,8,9,8,3,4,1,5,2,3,4,1,1,"ITA",2023-02-28 20:49:13,2023-02-28 21:01:07,714,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,66,16,4,5,1,3,7,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",18399,"IT",0.41140595,5,8,8,8,7,4,4,4,4,4,5,6,6,6,6,6,5,5,5,66,66,66,66,1,1,1,1,1,3,1,3,3,3,3,3,3,3,1,0,5,5,4,5,0,9,6,7,7,6,8,7,2,2,2,4,3,1,2,2,1,"ITA",2023-03-08 12:22:44,2023-03-08 12:30:35,471,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1,1,25,18,7,5,3,3,9,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",18408,"IT",0.8732552,1,2,8,8,1,6,5,3,3,5,4,1,1,1,3,1,1,2,1,3,3,4,1,1,1,1,1,3,3,1,3,3,3,2,1,2,1,1,1,2,5,1,6,5,4,5,10,10,10,10,10,3,3,9,4,3,1,4,3,2,"ITA",2023-03-01 16:01:52,2023-03-01 16:07:54,362,"w6itq55",98,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,25,13,4,5,1,2,3,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",18443,"IT",5.609347,1,2,8,8,6,2,2,1,1,7,4,2,1,1,4,4,2,4,2,4,2,2,1,3,3,4,2,2,1,1,4,3,1,2,2,1,2,6,4,1,4,5,4,3,6,8,7,8,6,6,8,3,1,1,2,1,1,3,3,1,"ITA",2023-02-20 18:00:52,2023-02-20 18:13:33,761,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,18,13,2,5,2,1,8,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",18495,"IT",0.59569687,6,4,5,5,1,2,4,4,5,5,4,2,2,1,3,3,2,4,1,2,4,1,2,4,4,4,4,2,3,1,3,3,4,4,3,2,2,8,2,2,5,4,9,7,8,8,8,6,6,8,9,3,1,2,4,3,3,4,2,1,"ITA",2023-03-01 16:01:01,2023-03-01 16:43:38,2557,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,58,23,7,5,1,1,7,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",18543,"IT",0.4180708,6,4,8,8,2,99,99,99,99,99,4,2,2,1,3,5,2,3,3,2,3,2,2,3,3,3,3,1,1,9,3,2,3,3,2,2,2,8,6,3,4,5,5,4,6,6,5,8,8,7,8,2,1,1,4,2,1,3,2,1,"ITA",2023-02-28 15:58:46,2023-02-28 16:10:54,728,"w6itq55",88,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,48,23,6,5,1,2,7,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",18619,"IT",2.2400453,8,3,7,7,3,7,2,7,7,7,4,2,1,1,3,5,2,2,1,4,5,2,2,4,3,3,3,1,1,1,4,2,2,2,4,1,1,7,8,6,5,5,4,5,3,2,4,10,10,10,10,2,5,1,5,2,1,5,3,2,"ITA",2023-02-22 13:08:40,2023-02-23 22:27:38,119938,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A217F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,2,19,15,2,5,2,2,1,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",18707,"IT",0.86939585,6,1,5,5,1,2,2,1,7,7,4,1,1,1,3,5,3,4,1,1,3,3,2,3,4,3,4,1,1,1,3,2,2,3,3,3,3,6,6,1,5,4,8,10,7,3,5,9,10,10,10,4,9,1,5,3,2,5,2,2,"ITA",2023-03-01 16:02:32,2023-03-01 16:10:09,457,"w6itq55",98,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,2,21,13,4,5,2,1,7,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",18788,"IT",1.5396467,8,1,7,6,3,4,2,6,6,4,4,2,1,1,3,3,3,4,2,2,4,3,3,4,3,4,3,3,1,1,2,3,2,2,4,2,2,10,7,3,4,3,9,8,6,1,1,9,9,9,9,2,3,3,5,3,3,5,3,1,"ITA",2023-02-28 16:36:43,2023-02-28 16:46:54,611,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 11; CPH1917) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,55,12,2,3,1,2,77,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",18824,"IT",1.0539662,1,4,8,8,1,2,5,2,6,3,4,2,1,1,3,5,2,4,2,2,4,1,2,2,2,3,3,1,1,1,2,2,2,3,3,2,2,7,2,4,5,5,8,8,7,7,8,10,10,10,10,3,1,1,5,1,1,5,2,2,"ITA",2023-02-22 16:47:22,2023-02-22 16:54:51,449,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,32,22,6,5,1,2,2,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",19292,"IT",0.57572114,1,8,7,7,1,4,1,4,7,4,4,1,1,1,3,4,3,3,3,2,3,3,3,4,4,3,2,1,1,1,4,3,3,4,3,5,2,10,0,3,5,5,10,5,6,5,6,10,10,10,10,3,2,3,5,2,1,5,3,2,"ITA",2023-02-22 19:38:58,2023-02-22 19:49:27,629,"w6itq55",100,1,"Mozilla/5.0 (Linux; U; Android 12; it-it; Mi Note 10 Lite Build/SKQ1.210908.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.127 Mobile Safari/537.36 XiaoMi/MiuiBrowser/13.23.2-gn",1,2,33,15,4,5,1,3,3,1,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",19340,"IT",1.2621391,6,4,6,99,1,2,1,3,3,3,4,2,2,1,3,1,2,2,1,4,5,4,4,3,3,3,2,2,2,1,2,2,2,3,2,1,4,10,9,4,4,1,5,6,5,7,4,5,6,8,8,3,1,1,5,1,1,5,2,2,"ITA",2023-03-03 12:12:55,2023-03-03 12:27:32,877,"w6itq55",98,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,61,8,2,5,1,1,4,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",19414,"IT",1.0774198,6,1,8,3,1,6,6,3,3,1,3,3,2,1,3,5,3,5,4,2,5,2,3,2,2,2,2,1,3,3,4,3,3,3,3,3,3,10,3,2,5,5,10,7,7,9,9,7,6,7,7,2,2,5,5,3,2,5,3,1,"ITA",2023-02-22 15:44:30,2023-02-22 15:58:03,813,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50",2,1,70,13,4,5,6,2,88,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",19438,"IT",0.89106816,6,8,8,8,3,99,99,5,5,6,4,1,2,2,2,5,2,2,2,4,4,4,2,3,3,4,3,2,2,2,4,4,2,2,4,4,2,8,1,3,4,3,7,6,7,2,5,7,7,10,9,2,1,1,1,1,1,2,2,1,"ITA",2023-02-27 13:57:57,2023-02-27 14:12:54,897,"w6itq55",96,1,"Mozilla/5.0 (Android 7.0; Mobile; rv:108.0) Gecko/108.0 Firefox/108.0",1,1,78,13,4,5,6,2,77,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",19493,"IT",1.1027076,6,2,8,8,4,4,2,2,2,3,3,3,3,2,3,5,4,5,4,4,4,3,3,2,2,2,3,2,2,3,4,3,2,3,3,2,2,9,3,4,4,4,5,5,7,7,8,9,9,9,9,3,5,5,5,5,4,5,2,2,"ITA",2023-02-23 11:15:57,2023-02-23 11:27:58,721,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50",2,1,33,13,4,4,1,2,4,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",19498,"IT",1.3593841,8,1,5,4,1,1,1,1,1,1,4,2,2,2,3,2,3,4,3,3,3,3,2,3,3,3,3,2,1,1,3,3,3,3,99,3,3,10,5,1,4,4,10,9,6,6,3,7,7,5,7,2,1,1,5,2,2,5,2,2,"ITA",2023-02-27 11:10:32,2023-02-27 11:17:22,410,"w6itq55",98,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,52,15,4,5,1,8,88,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",19511,"IT",0.90887266,9,66,5,5,1,4,4,2,2,5,4,1,1,1,4,4,2,4,2,2,4,2,1,3,3,3,2,1,1,1,3,3,2,1,2,2,2,8,6,3,4,3,4,6,7,8,8,5,5,7,6,2,3,1,4,2,2,4,2,2,"ITA",2023-02-23 04:57:24,2023-02-23 13:24:04,30400,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 9; LLD-L31) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",1,1,27,20,6,5,1,1,8,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",19545,"IT",3.8320372,6,2,8,8,1,1,1,1,1,1,3,3,2,2,2,3,5,5,5,2,4,1,2,2,2,1,1,1,2,1,2,3,1,2,4,1,1,0,6,1,5,4,0,8,0,0,10,4,5,8,8,3,3,3,5,3,3,5,2,1,"ITA",2023-02-22 11:30:15,2023-02-22 11:43:30,795,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,1,21,12,2,5,1,2,5,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",19608,"IT",0.81477636,6,1,99,99,99,99,99,99,99,99,9,6,6,6,6,6,9,9,9,66,66,66,66,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,9,9,9,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,"ITA",2023-03-07 16:48:17,2023-03-07 16:49:45,88,"w6itq2",2,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,55,13,4,5,1,1,5,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",19634,"IT",1.8336579,4,6,8,8,5,5,7,5,2,2,4,2,2,2,3,5,3,3,3,4,4,3,3,2,3,3,3,2,1,1,2,3,1,3,3,1,3,3,4,3,3,3,6,3,4,4,7,4,5,4,5,2,2,3,1,2,2,3,2,2,"ITA",2023-03-10 13:01:08,2023-03-10 13:05:10,242,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,26,13,2,5,1,2,7,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",19644,"IT",0.99704987,6,1,8,8,5,1,7,7,1,7,4,2,1,1,3,3,2,4,2,2,4,1,2,3,3,2,3,1,1,1,2,2,3,3,3,3,2,5,8,1,5,1,8,10,7,6,5,10,10,7,8,2,9,2,5,3,2,5,3,1,"ITA",2023-02-23 06:50:40,2023-02-23 07:05:49,909,"w6itq55",98,1,"Mozilla/5.0 (Linux; Android 13; SM-A528B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,50,13,4,5,1,2,6,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",19719,"IT",0.72620606,4,5,8,8,4,4,7,4,4,6,4,1,1,1,3,4,9,4,2,3,3,1,2,4,4,2,1,3,1,1,3,2,3,3,2,3,2,9,6,4,5,3,5,8,7,8,8,10,10,8,10,2,9,3,5,1,2,5,2,1,"ITA",2023-02-28 21:43:04,2023-02-28 21:53:14,610,"w6itq55",96,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,2,57,13,3,4,1,2,9,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",19720,"IT",0.59541243,1,6,5,5,1,4,4,7,99,1,4,2,1,1,3,5,2,4,4,2,1,2,4,4,4,3,3,2,1,2,4,1,2,3,3,4,2,10,6,2,4,4,5,5,9,0,1,10,10,10,7,2,3,1,5,4,1,5,2,2,"ITA",2023-02-26 04:00:23,2023-02-26 04:11:37,674,"w6itq55",98,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M215F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.0 Chrome/75.0.3770.143 Mobile Safari/537.36",1,2,40,19,7,5,4,2,6,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",19738,"IT",0.50053716,5,6,8,8,4,4,4,4,4,1,4,3,1,1,4,1,2,2,2,2,4,2,2,4,4,3,3,3,1,1,4,4,2,4,4,2,2,6,5,6,5,5,3,5,4,8,8,10,10,10,10,3,5,4,5,3,2,5,3,1,"ITA",2023-02-20 17:23:34,2023-02-20 17:41:02,1048,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",1,2,58,13,4,4,1,3,3,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",19838,"IT",0.77755576,4,8,5,5,1,3,2,6,6,7,4,2,1,1,3,3,2,2,2,4,4,3,2,3,3,4,4,2,1,2,3,3,1,2,4,2,2,8,9,2,3,3,7,6,9,8,7,10,10,10,10,3,4,3,5,3,3,5,2,2,"ITA",2023-03-01 16:01:06,2023-03-13 16:22:08,1038062,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,46,21,6,5,1,1,10,2,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",19939,"IT",1.9933643,2,1,4,4,1,1,2,3,4,4,4,2,1,1,3,1,4,3,2,2,3,2,2,4,4,4,4,2,1,1,4,3,2,3,1,2,1,6,6,2,5,5,10,9,6,6,8,7,8,10,8,2,2,1,5,3,1,5,2,2,"ITA",2023-02-22 17:01:54,2023-02-22 17:26:53,1499,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A505FN/A505FNXXS9CWA1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",1,1,78,14,4,4,6,1,7,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",19950,"IT",1.4314818,8,4,5,5,1,3,3,7,7,7,4,1,1,1,3,3,3,3,2,3,5,2,1,4,4,4,4,9,1,1,3,3,2,2,2,3,2,5,5,3,5,5,7,6,6,5,10,10,10,6,7,3,3,1,5,3,1,5,3,2,"ITA",2023-03-01 22:16:18,2023-03-01 22:59:36,2598,"w6itq55",98,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,2,59,9,2,3,8,2,77,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",20001,"IT",0.9410598,8,6,5,8,3,4,3,4,7,5,4,1,1,1,4,2,3,4,3,2,4,2,1,2,2,4,3,1,1,3,3,1,3,3,4,2,1,10,5,4,5,4,5,5,1,5,5,10,7,10,10,3,3,3,5,3,2,5,3,2,"ITA",2023-02-22 16:02:23,2023-02-22 16:17:21,898,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,21,13,4,4,2,3,88,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",20124,"IT",1.3362347,2,1,3,2,7,99,99,99,99,99,1,4,4,4,1,9,5,5,5,1,1,99,99,1,1,9,9,1,1,9,5,5,99,99,3,5,99,0,0,1,5,5,0,99,99,10,10,10,10,10,10,4,9,9,9,9,9,9,2,9,"ITA",2023-02-22 10:30:45,2023-02-22 10:41:49,664,"w6itq54",60,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,56,10,2,5,6,2,2,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",20175,"IT",0.68052006,6,9,5,99,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,1,3,3,4,3,3,3,3,2,2,2,5,3,3,3,3,3,3,6,5,3,3,3,6,6,5,6,6,6,6,6,6,2,3,9,1,9,9,9,2,2,"ITA",2023-03-15 20:56:30,2023-03-15 20:58:45,135,"w6itq55",90,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,2,21,16,4,5,2,2,2,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",20203,"IT",0.94963187,4,6,8,8,1,4,3,5,5,5,4,1,1,1,3,1,2,2,2,3,5,1,1,3,3,3,2,3,1,1,3,3,2,2,3,3,2,9,6,3,4,3,7,6,7,5,8,10,8,8,10,3,3,2,5,2,2,4,2,2,"ITA",2023-02-27 08:21:00,2023-02-27 08:28:42,462,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,45,13,4,5,1,2,7,1,"ITI"
