"name","edition","proddate","idno","cntry","c2weight","mode","w2q2","w2q3","w2q4","w2q6","w2q7","w2q8","w2q9","w2q10","w2q11","w2q13","w2q14","w2q15","w2q16","w2q17","w2q19","w2q20","w2q21","w2q22","w2q23","w2q24","w2q25","w2admin","w2q27a","w2q27b","w2q27c","w2q27d","w2q27e","w2q27f","w2q28","w2q29","w2q30_1","w2q30_2","w2q30_3","w2q30_4","w2q30_5","w2q30_6","w2q30_7","w2q30_8","w2q31_1","w2q31_2","w2q31_3","w2q31_4","w2q31_5","w2q31_6","w2q31_7","w2q31_8","w2q32_1","w2q32_2","w2q32_3","w2q32_4","w2q32_5","w2q32_6","w2q33","w2q34","w2q35a","w2q35b","w2q35c","w2q37","w2q38","w2q39","w2q40","w2q41","w2q42","w2q43","w2q44","w2q45","w2q46","w2q47","w2q48","w2q49","w2q50","w2q51","w2q52","w2q53","w2q54","w2q55","w2q56","w2q57","w2q59","w2q60","w2q61","w2q62","w2q63","w2q65","w2q66","w2q68","w2q69","survlng","inwds","inwde","w2ininwe","w2seinwe","w2mpinwe","w2fwinwe","w2evinwe","w2indur","w2sedur","w2mpdur","w2fwdur","w2evsdur","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","fl_42_do_socialeurope_basicincome1","fl_42_do_socialeurope_basicincome2","fl_42_do_socialeurope_basicincome3","fl_42_do_socialeurope_basicincome4","fl_42_do_socialeurope_basicincome5","fl_42_do_socialeurope_basicincome6","longitudinalfinancialwell_being_do_w2q41","longitudinalfinancialwell_being_do_w2q42","longitudinalfinancialwell_being_do_w2q43","longitudinalfinancialwell_being_do_w2q44","longitudinalfinancialwell_being_do_w2q45","longitudinalfinancialwell_being_do_w2q46","longitudinalfinancialwell_being_do_w2q47","evs2_do_w2q53","evs2_do_w2q54","evs2_do_w2q55","evs2_do_w2q56","evs2_do_w2q57","evs3_do_w2q58","evs3_do_w2q59","evs3_do_w2q60","evs3_do_w2q61","evs3_do_w2q62","evs3_do_w2q63","evs4_do_w2q64","evs4_do_w2q65","evs4_do_w2q66","evs5_do_w2q67","evs5_do_w2q68","evs5_do_w2q69","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region"
"CRON2W2e01","1.0","27.03.2024",34654,"HU",0.8628582,3,2,2,2,2,7,7,5,2,2,2,2,2,3,3,66,66,66,66,66,6,6,3,66,66,2,66,66,66,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,66,7,66,1,2,2,1,2,1,4,2,2,3,1,4,2,3,10,6,1,4,2,4,5,2,1,1,9,8,99,99,8,4,"HUN",2023-01-25 18:33:13,2023-01-26 18:09:29,2023-01-26 17:50:16,2023-01-26 17:57:31,2023-01-26 18:01:54,2023-01-26 18:04:16,2023-01-26 18:09:29,83823,435,263,142,313,84976,"w2q69",94.5946,1,"Mozilla/5.0 (Linux; U; Android 11; hu-hu; Redmi Note 8T Build/RKQ1.201004.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.127 Mobile Safari/537.36 XiaoMi/MiuiBrowser/13.19.2-gn",1,,,1,,,,5,7,2,6,1,4,3,4,3,1,2,5,1,2,3,6,4,5,1,3,2,1,2,3,2,39,20,7,5,1,2,7,"HU110"
"CRON2W2e01","1.0","27.03.2024",34656,"HU",0.6599452,3,3,3,3,7,7,9,9,3,6,9,9,9,3,3,66,66,66,66,66,6,6,2,66,5,66,66,66,66,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,66,8,66,1,2,2,1,2,1,2,1,2,3,3,3,3,2,8,7,2,1,2,4,4,5,0,1,9,9,10,10,8,4,"HUN",2023-01-19 07:29:22,2023-01-19 07:46:38,2023-01-19 07:29:49,2023-01-19 07:35:05,2023-01-19 07:39:35,2023-01-19 07:42:00,2023-01-19 07:46:38,27,316,270,145,278,1036,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 12; SM-A217F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,,1,,,,,1,3,4,6,2,5,7,2,1,5,4,3,1,2,3,6,5,4,1,3,2,1,2,3,2,66,11,3,5,6,2,3,"HU110"
"CRON2W2e01","1.0","27.03.2024",34834,"HU",0.76749176,3,1,1,3,2,2,2,5,2,5,8,8,8,3,3,66,66,66,66,66,6,6,5,66,66,66,66,7,66,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,66,8,66,1,1,2,2,3,1,3,3,1,4,1,3,2,3,5,2,2,4,1,5,5,10,5,10,10,10,5,10,0,4,"HUN",2023-01-18 15:51:54,2023-01-18 16:08:45,2023-01-18 15:51:58,2023-01-18 15:58:16,2023-01-18 16:01:50,2023-01-18 16:04:15,2023-01-18 16:08:45,4,378,214,145,270,1011,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 11; 2201116SG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,,,,,1,,2,3,4,5,7,1,6,4,5,2,1,3,1,2,3,6,4,5,1,3,2,1,2,3,1,36,16,5,5,1,2,8,"HU333"
"CRON2W2e01","1.0","27.03.2024",35062,"HU",1.0955391,3,4,4,4,6,6,6,5,3,6,5,5,5,2,2,66,66,66,66,66,6,6,6,66,66,66,66,66,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,66,4,66,1,1,1,1,3,3,3,3,3,3,1,2,3,3,5,5,3,3,3,3,3,8,3,8,8,7,7,5,2,1,"HUN",2023-01-25 17:04:08,2023-02-03 19:29:19,2023-01-25 17:04:16,2023-02-03 19:18:39,2023-02-03 19:23:00,2023-02-03 19:25:05,2023-02-03 19:29:19,8,785663,261,125,254,786311,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 10; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,,,,,,1,2,6,5,1,4,7,3,4,5,3,2,1,1,2,3,5,6,4,1,2,3,1,2,3,2,36,12,4,5,1,2,77,"HU120"
"CRON2W2e01","1.0","27.03.2024",35102,"HU",0.6599452,3,3,1,3,9,9,10,10,1,9,10,10,10,2,2,66,66,66,66,66,6,6,5,66,66,66,66,10,66,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,66,4,66,1,1,2,2,3,1,3,3,3,3,9,2,2,3,8,6,3,3,3,4,4,8,3,9,10,4,5,5,1,4,"HUN",2023-01-18 17:19:37,2023-01-18 18:18:18,2023-01-18 17:20:05,2023-01-18 17:53:28,2023-01-18 18:04:38,2023-01-18 18:08:33,2023-01-18 18:18:18,28,2003,670,235,585,3521,"w2q69",97.297295,1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,,,,,1,,4,5,3,2,6,7,1,4,2,1,5,3,1,2,3,5,6,4,1,2,3,1,2,3,2,56,4,4,5,1,2,8,"HU110"
"CRON2W2e01","1.0","27.03.2024",35139,"HU",0.5197801,4,5,3,3,0,0,10,0,5,0,0,0,10,3,2,66,66,66,66,66,6,6,4,66,66,66,0,66,66,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,66,4,66,1,1,2,1,3,1,3,3,2,3,2,3,2,2,4,5,3,3,2,3,2,10,0,5,10,10,10,0,10,2,"HUN",2023-01-18 17:22:30,2023-02-01 16:14:13,2023-02-01 15:51:24,2023-02-01 16:00:07,2023-02-01 16:05:36,2023-02-01 16:08:33,2023-02-01 16:14:13,1204134,523,329,177,340,1205503,"w2q69",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,,,,1,,,1,4,7,3,2,6,5,5,2,4,3,1,1,2,3,5,6,4,1,3,2,1,3,2,2,73,21,5,9,6,3,3,"HU120"
"CRON2W2e01","1.0","27.03.2024",35607,"HU",1.2641094,3,4,4,4,6,6,8,6,3,7,10,10,8,3,2,66,66,66,66,66,6,6,2,66,7,66,66,66,66,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,66,1,66,2,1,2,1,2,1,2,2,4,5,5,4,2,3,7,3,3,2,3,2,2,7,2,2,7,5,5,5,10,2,"HUN",2023-01-18 17:48:26,2023-01-18 18:06:01,2023-01-18 17:48:29,2023-01-18 17:56:31,2023-01-18 18:00:42,2023-01-18 18:02:15,2023-01-18 18:06:01,3,482,251,93,226,1055,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 11; CMA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,,1,,,,,7,2,3,1,5,4,6,1,2,5,3,4,1,2,3,4,5,6,1,3,2,1,2,3,2,31,17,6,5,1,2,10,"HU323"
"CRON2W2e01","1.0","27.03.2024",35791,"HU",0.76749176,3,3,2,2,5,5,10,10,1,10,10,10,10,2,1,66,66,66,66,66,6,6,3,66,66,0,66,66,66,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,9,66,4,66,1,1,2,2,5,1,5,3,2,3,1,4,3,3,8,0,1,4,3,5,5,8,0,10,10,10,10,10,0,1,"HUN",2023-01-18 18:00:33,2023-01-18 18:10:22,2023-01-18 18:00:37,2023-01-18 18:04:31,2023-01-18 18:06:43,2023-01-18 18:07:55,2023-01-18 18:10:22,4,234,132,72,147,589,"w2q69",94.5946,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,,,1,,,,2,4,7,5,6,3,1,2,4,5,3,1,1,2,3,4,6,5,1,2,3,1,2,3,1,44,15,3,5,1,1,99,"HU120"
"CRON2W2e01","1.0","27.03.2024",35823,"HU",0.6599452,4,3,4,5,5,7,8,9,3,6,5,5,7,2,2,66,66,66,66,66,6,6,2,66,7,66,66,66,66,3,8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2,66,2,66,1,2,2,1,2,1,2,1,4,2,3,3,9,3,7,5,2,3,3,4,2,8,5,5,8,8,5,4,10,2,"HUN",2023-01-19 19:45:55,2023-01-19 20:05:15,2023-01-19 19:46:13,2023-01-19 19:51:48,2023-01-19 19:56:22,2023-01-19 19:58:55,2023-01-19 20:05:15,18,335,274,153,380,1160,"w2q69",97.297295,1,"Mozilla/5.0 (Linux; Android 9; LG-H870) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36",1,,1,,,,,2,1,5,6,3,7,4,1,2,4,5,3,1,2,3,5,4,6,1,2,3,1,3,2,2,75,10,3,1,6,3,1,"HU321"
"CRON2W2e01","1.0","27.03.2024",35968,"HU",1.0955391,3,3,3,3,2,3,3,10,3,10,10,10,10,1,1,66,66,66,66,66,6,6,2,66,10,66,66,66,66,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,66,4,66,1,2,2,1,5,4,5,5,1,2,1,3,3,1,3,0,4,2,3,5,3,5,0,2,10,3,1,2,0,1,"HUN",2023-01-18 15:42:01,2023-01-18 15:50:57,2023-01-18 15:42:08,2023-01-18 15:44:55,2023-01-18 15:46:53,2023-01-18 15:48:10,2023-01-18 15:50:57,7,167,118,77,167,536,"w2q69",100,1,"Mozilla/5.0 (Android 12; Mobile; rv:104.0) Gecko/104.0 Firefox/104.0",1,,1,,,,,3,2,7,4,5,6,1,3,5,4,2,1,1,2,3,5,6,4,1,2,3,1,2,3,2,45,4,3,5,1,4,1,"HU120"
"CRON2W2e01","1.0","27.03.2024",36079,"HU",1.0955391,3,3,3,3,5,5,7,10,3,10,5,5,10,3,3,66,66,66,66,66,6,6,2,66,1,66,66,66,66,3,8,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,66,8,66,1,2,2,1,3,2,3,2,1,2,1,3,2,3,7,2,3,4,3,4,5,5,0,3,10,9,5,7,8,4,"HUN",2023-01-25 22:42:43,2023-01-25 23:14:15,2023-01-25 22:42:52,2023-01-25 22:48:27,2023-01-25 23:06:59,2023-01-25 23:09:43,2023-01-25 23:14:15,9,335,1112,164,272,1892,"w2q69",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/109.0.5414.83 Mobile/15E148 Safari/604.1",1,,1,,,,,5,2,6,4,1,3,7,2,4,5,1,3,1,2,3,4,6,5,1,3,2,1,3,2,2,40,11,3,5,1,2,7,"HU110"
"CRON2W2e01","1.0","27.03.2024",36101,"HU",0.5197801,3,1,1,2,10,10,10,10,2,10,10,10,10,4,3,66,66,66,66,66,6,6,3,66,66,10,66,66,66,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,9,66,8,66,2,1,2,1,2,1,1,1,5,3,2,3,2,3,8,5,1,4,1,5,5,10,8,8,10,8,10,7,0,2,"HUN",2023-01-19 08:57:45,2023-01-19 09:18:39,2023-01-19 08:58:03,2023-01-19 09:04:06,2023-01-19 09:09:56,2023-01-19 09:11:58,2023-01-19 09:18:39,18,363,350,122,401,1254,"w2q69",97.297295,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,,1,,,,4,5,7,1,6,3,2,3,2,5,4,1,1,2,3,4,5,6,1,2,3,1,3,2,2,70,23,7,5,6,1,10,"HU332"
"CRON2W2e01","1.0","27.03.2024",36203,"HU",1.0955391,3,3,3,3,1,1,1,1,5,1,10,10,10,3,3,66,66,66,66,66,6,6,5,66,66,66,66,5,66,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,66,3,66,1,1,1,2,1,3,1,1,3,4,3,3,3,3,10,5,2,4,1,4,4,5,0,5,10,5,5,5,10,2,"HUN",2023-01-18 10:50:19,2023-01-18 11:15:11,2023-01-18 10:50:24,2023-01-18 11:00:40,2023-01-18 11:09:43,2023-01-18 11:11:34,2023-01-18 11:15:11,5,616,543,111,217,1492,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,,,,,1,,3,6,5,1,2,7,4,2,1,3,4,5,1,2,3,5,6,4,1,2,3,1,2,3,2,43,11,3,5,1,1,77,"HU120"
"CRON2W2e01","1.0","27.03.2024",36229,"HU",0.5197801,3,4,4,4,2,2,2,5,3,7,7,7,6,3,2,66,66,66,66,66,6,6,5,66,66,66,66,0,66,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,1,66,5,66,1,2,2,1,2,2,2,2,3,3,1,4,3,3,7,5,3,4,2,5,3,1,0,2,7,7,2,5,10,2,"HUN",2023-01-27 14:25:54,2023-01-27 14:55:04,2023-01-27 14:25:59,2023-01-27 14:31:04,2023-01-27 14:35:32,2023-01-27 14:41:22,2023-01-27 14:55:04,5,305,268,350,822,1750,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,,,,1,,5,1,4,3,6,7,2,3,4,5,2,1,1,2,3,4,6,5,1,3,2,1,3,2,2,57,19,6,4,1,2,10,"HU222"
"CRON2W2e01","1.0","27.03.2024",36377,"HU",0.5197801,3,9,9,9,5,7,9,8,3,8,8,7,8,2,2,66,66,66,66,66,6,6,3,66,66,8,66,66,66,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,66,1,66,1,1,9,1,3,3,4,2,1,3,2,3,2,2,6,3,3,4,4,4,4,7,5,4,9,8,2,1,8,2,"HUN",2023-01-27 21:39:32,2023-01-27 22:15:41,2023-01-27 21:40:15,2023-01-27 21:53:05,2023-01-27 22:01:15,2023-01-27 22:06:01,2023-01-27 22:15:41,43,770,490,286,580,2169,"w2q69",89.189186,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,,1,,,,4,7,3,1,6,5,2,1,3,5,2,4,1,2,3,5,6,4,1,3,2,1,3,2,2,83,16,6,4,6,2,4,"HU331"
"CRON2W2e01","1.0","27.03.2024",36410,"HU",2.0709364,3,3,3,3,2,5,5,10,2,10,5,5,6,2,1,66,66,66,66,66,6,6,5,66,66,66,66,0,66,4,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,66,8,66,1,1,2,2,5,3,5,4,3,3,1,3,2,3,5,0,5,4,3,5,5,7,10,7,7,7,5,5,5,2,"HUN",2023-01-19 08:08:16,2023-01-19 08:34:37,2023-01-19 08:08:45,2023-01-19 08:19:36,2023-01-19 08:26:07,2023-01-19 08:28:15,2023-01-19 08:34:37,29,651,391,128,382,1581,"w2q69",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,,,,1,,6,3,5,4,2,1,7,3,4,2,1,5,1,2,3,6,5,4,1,3,2,1,3,2,1,33,19,5,5,1,2,7,"HU110"
"CRON2W2e01","1.0","27.03.2024",36461,"HU",1.2641094,3,3,3,3,5,5,5,10,3,10,7,8,10,5,3,66,66,66,66,66,6,6,1,5,66,66,66,66,66,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,66,8,66,2,2,2,1,1,1,1,2,3,4,4,3,2,3,5,2,1,5,1,5,5,10,10,10,10,10,5,5,0,2,"HUN",2023-01-31 19:39:20,2023-01-31 20:05:21,2023-01-31 19:39:47,2023-01-31 19:47:15,2023-01-31 19:57:51,2023-01-31 20:00:38,2023-01-31 20:05:21,27,448,636,167,283,1561,"w2q69",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,1,,,,,,1,5,7,4,6,3,2,1,3,2,4,5,1,2,3,4,5,6,1,2,3,1,2,3,2,21,15,6,5,2,1,3,"HU212"
"CRON2W2e01","1.0","27.03.2024",36537,"HU",0.61928,4,1,1,4,10,10,10,10,2,10,10,10,10,3,2,66,66,66,66,66,6,6,3,66,66,10,66,66,66,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,66,1,66,1,1,2,1,3,1,4,1,3,2,3,4,2,2,0,6,2,2,3,4,4,5,0,5,10,5,0,10,0,2,"HUN",2023-01-18 15:28:53,2023-01-18 16:04:42,2023-01-18 15:29:32,2023-01-18 15:43:12,2023-01-18 15:50:28,2023-01-18 15:55:24,2023-01-18 16:04:42,39,820,436,296,558,2149,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,,1,,,,1,6,5,2,3,7,4,2,3,1,4,5,1,2,3,4,5,6,1,3,2,1,3,2,1,80,18,7,5,6,2,4,"HU313"
"CRON2W2e01","1.0","27.03.2024",36938,"HU",1.6310916,3,3,3,3,6,8,8,8,2,8,9,7,8,4,2,66,66,66,66,66,6,6,4,66,66,66,3,66,66,3,8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,66,4,66,1,2,2,1,3,3,4,2,1,2,1,4,3,3,8,7,3,2,3,4,4,7,2,3,8,4,9,6,7,2,"HUN",2023-01-25 20:19:10,2023-01-25 20:33:53,2023-01-25 20:19:13,2023-01-25 20:24:21,2023-01-25 20:28:32,2023-01-25 20:30:23,2023-01-25 20:33:53,3,308,251,111,210,883,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 13; SM-G996B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,,,,1,,,1,7,5,2,3,4,6,1,3,2,4,5,1,2,3,4,6,5,1,2,3,1,3,2,1,32,18,7,5,1,1,10,"HU311"
"CRON2W2e01","1.0","27.03.2024",37095,"HU",3.5239775,4,4,4,4,0,1,1,9,2,4,1,1,7,2,1,66,66,66,66,66,6,6,3,66,66,4,66,66,66,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,66,4,66,1,2,2,2,3,3,3,3,1,3,1,3,2,2,3,2,2,2,3,4,3,5,5,10,9,7,5,1,5,2,"HUN",2023-01-24 07:20:04,2023-01-24 07:45:18,2023-01-24 07:20:22,2023-01-24 07:30:50,2023-01-24 07:38:07,2023-01-24 07:40:42,2023-01-24 07:45:18,18,628,437,155,276,1514,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,,,1,,,,7,6,3,1,4,2,5,4,1,2,5,3,1,2,3,6,4,5,1,3,2,1,2,3,2,83,8,2,1,5,3,3,"HU110"
"CRON2W2e01","1.0","27.03.2024",37206,"HU",0.5197801,3,4,4,4,5,5,5,6,3,5,5,4,5,3,3,66,66,66,66,66,6,6,1,0,66,66,66,66,66,3,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,66,1,66,1,2,9,9,3,1,3,3,3,3,3,3,2,3,5,7,2,2,3,5,3,5,3,5,9,5,5,5,4,2,"HUN",2023-01-18 12:33:17,2023-01-18 12:44:18,2023-01-18 12:33:21,2023-01-18 12:37:40,2023-01-18 12:40:03,2023-01-18 12:41:30,2023-01-18 12:44:18,4,259,143,87,168,661,"w2q69",94.5946,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A236B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,,,,,,4,7,1,5,3,2,6,2,4,5,3,1,1,2,3,5,6,4,1,2,3,1,3,2,2,61,14,5,4,1,2,77,"HU232"
"CRON2W2e01","1.0","27.03.2024",37224,"HU",0.61928,3,3,3,4,8,8,9,6,2,7,8,6,8,3,2,66,66,66,66,66,6,6,5,66,66,66,66,6,66,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,66,8,66,2,1,2,1,2,1,4,1,2,2,4,4,2,3,7,7,3,3,2,4,3,9,5,8,7,8,7,5,0,2,"HUN",2023-01-25 17:00:48,2023-02-02 08:14:48,2023-02-02 07:52:19,2023-02-02 07:59:20,2023-02-02 08:06:00,2023-02-02 08:09:49,2023-02-02 08:14:48,658291,421,400,229,299,659640,"w2q69",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,,,,,1,,5,2,1,4,7,6,3,3,4,1,2,5,1,2,3,4,6,5,1,3,2,1,2,3,1,61,19,7,5,1,1,10,"HU323"
"CRON2W2e01","1.0","27.03.2024",37237,"HU",0.78627664,3,3,3,3,8,8,8,10,3,10,10,10,10,3,3,66,66,66,66,66,6,6,6,66,66,66,66,66,5,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,66,8,66,2,1,9,2,2,1,2,2,3,3,9,4,2,3,5,1,1,4,2,4,5,9,1,10,10,10,0,0,0,1,"HUN",2023-01-18 11:19:57,2023-01-18 11:32:47,2023-01-18 11:20:01,2023-01-18 11:24:20,2023-01-18 11:27:51,2023-01-18 11:29:43,2023-01-18 11:32:47,4,259,211,112,184,770,"w2q69",94.5946,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,,,,,1,1,5,4,2,6,7,3,2,3,4,5,1,1,2,3,5,4,6,1,3,2,1,2,3,1,60,16,5,5,1,1,10,"HU332"
"CRON2W2e01","1.0","27.03.2024",37269,"HU",0.8628582,3,1,1,1,5,5,5,5,3,5,5,5,5,4,3,66,66,66,66,66,6,6,6,66,66,66,66,66,5,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,66,3,66,1,2,2,1,1,2,2,1,3,4,3,3,2,3,7,3,2,4,2,3,3,0,0,0,7,7,7,7,10,3,"HUN",2023-01-25 17:02:08,2023-01-25 23:06:11,2023-01-25 17:02:24,2023-01-25 17:09:25,2023-01-25 17:12:49,2023-01-25 23:02:41,2023-01-25 23:06:11,16,421,204,20992,210,21843,"w2q69",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,,,,,,1,3,2,6,7,5,1,4,3,4,5,1,2,1,2,3,4,5,6,1,2,3,1,3,2,2,37,17,7,5,1,1,10,"HU120"
"CRON2W2e01","1.0","27.03.2024",37371,"HU",0.8628582,3,4,4,4,0,0,0,10,1,10,0,0,5,2,2,66,66,66,66,66,6,6,3,66,66,5,66,66,66,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,66,6,66,1,1,2,2,5,1,5,5,1,2,1,2,2,1,10,0,3,3,3,5,5,5,5,10,10,10,10,0,2,1,"HUN",2023-01-21 19:23:41,2023-01-21 19:45:53,2023-01-21 19:23:46,2023-01-21 19:31:16,2023-01-21 19:37:17,2023-01-21 19:41:19,2023-01-21 19:45:53,5,450,361,242,274,1332,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,,,1,,,,6,2,7,3,4,5,1,2,4,1,5,3,1,2,3,4,6,5,1,2,3,1,2,3,2,41,11,5,5,1,3,1,"HU321"
"CRON2W2e01","1.0","27.03.2024",37501,"HU",0.6044849,3,3,3,5,2,2,10,9,3,10,5,5,8,2,1,66,66,66,66,66,6,6,2,66,9,66,66,66,66,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,66,3,66,1,2,2,1,4,1,5,4,1,2,1,3,2,3,5,1,1,1,3,5,3,10,2,2,10,10,0,5,10,2,"HUN",2023-02-07 20:41:14,2023-02-07 20:53:29,2023-02-07 20:41:32,2023-02-07 20:45:14,2023-02-07 20:48:09,2023-02-07 20:49:58,2023-02-07 20:53:29,18,222,175,109,211,735,"w2q69",100,1,"Mozilla/5.0 (Android 4.4.2; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0",1,,1,,,,,4,2,6,3,5,1,7,1,2,4,3,5,1,2,3,4,5,6,1,3,2,1,3,2,1,40,16,5,5,1,2,8,"HU110"
